ISIN,NAME,x1999,x2000,x2001,x2002,x2003,x2004,x2005,x2006,x2007,x2008,x2009,x2010,x2011,x2012,x2013,x2014,x2015,x2016,x2017,x2018,x2019,x2020,x2021,x2022
CA29250N1050,ENBRIDGE,,,,57.52,59.22,62.18,79.26,80.2,83.94,82.35,84.11,77.4,84.31,82.33,82.55,80.67,76.58,82.9,79.6,79.79,79.81,81.59,78.73,69.52
CA2927661025,ENERPLUS,,,,,,21.42,17.07,19.88,16.92,32.2,38.25,36.48,33.54,38.23,38.0,44.56,44.68,52.98,51.49,51.96,53.57,51.59,52.12,55.14
CA2935701078,ENSIGN EN.SVS.,,,,,,26.9,20.45,20.05,24.37,31.91,40.26,38.99,48.33,43.02,48.9,44.04,45.28,46.62,44.34,47.44,43.18,44.65,41.45,39.21
CA3039011026,FAIRFAX FINL.HDG.,,,,,,18.81,21.31,15.14,17.65,18.59,15.74,18.25,21.33,18.88,16.9,22.55,22.34,21.09,21.54,22.81,22.91,23.54,26.55,30.83
CA3180714048,FINNING INTL.,,,,,,39.45,36.75,36.18,39.18,46.46,44.81,47.62,46.4,43.55,37.09,33.47,33.88,33.61,34.81,50.62,46.37,52.4,58.19,50.43
CA3359341052,FIRST QUANTUM MRLS.,,,,,,11.88,9.38,19.03,21.1,47.71,52.31,54.48,52.92,57.08,54.97,58.84,58.66,70.97,74.15,75.6,77.47,72.8,77.77,77.56
CA3495531079,FORTIS,,,,,,22.88,17.17,18.52,21.62,29.11,24.95,24.49,40.94,37.23,35.29,45.68,50.14,51.24,53.89,67.01,75.2,77.33,82.8,80.36
CA3759161035,GILDAN ACTIVEWEAR,,,,,,43.15,47.92,38.82,70.21,74.9,79.03,72.76,73.38,71.85,64.23,60.46,62.81,74.82,77.27,81.65,86.53,81.91,83.8,78.94
CA39138C1068,GREAT WEST LIFECO,,,,,,30.31,21.31,28.33,36.75,18.95,25.34,31.1,31.73,32.06,28.9,35.15,41.37,50.8,48.99,47.63,48.57,50.02,52.87,
CA4495861060,IGM FINL.,,,,,,12.43,10.78,32.54,41.29,28.19,30.12,36.03,37.77,40.59,41.28,51.17,59.41,51.87,56.06,64.76,72.95,64.66,80.75,72.66
CA4530384086,IMPERIAL OIL,,,,25.02,24.39,40.28,57.99,62.66,61.4,66.6,73.41,68.33,66.14,65.86,64.17,66.32,69.09,62.98,63.1,70.88,67.19,64.74,64.04,66.23
CA45823T1066,INTACT FINANCIAL,,,,,,,,,37.02,32.23,50.23,54.94,49.13,49.31,53.7,53.46,57.32,56.25,62.67,55.44,57.05,56.15,53.63,51.3
CA4969024047,KINROSS GOLD (NYS),,,,,,19.35,43.55,49.46,60.27,68.56,69.51,66.44,75.2,73.71,77.33,76.33,79.22,79.55,80.29,78.72,78.07,77.66,82.7,83.71
CA5394811015,LOBLAW,,,,,,25.44,20.27,14.2,46.62,53.29,51.57,58.25,53.91,53.75,53.6,67.61,62.35,62.08,57.05,57.42,72.34,74.27,74.77,73.56
CA5592224011,MAGNA INTL.,,,,,,9.33,12.82,20.31,23.19,33.78,29.96,27.16,40.48,35.87,33.41,37.43,40.05,39.38,41.18,37.16,49.46,52.63,59.8,58.85
CA56501R1064,MANULIFE FINANCIAL,,,,56.19,40.79,60.59,60.11,56.53,50.46,70.26,65.13,59.04,65.89,56.86,58.53,67.22,60.73,70.0,66.85,67.51,75.33,75.48,74.41,74.02
CA59151K1084,METHANEX,,,,,,38.72,31.92,37.14,29.29,41.57,36.51,46.07,38.64,46.65,46.79,48.09,33.51,35.97,36.85,39.56,42.36,42.07,41.84,55.02
CA59162N1096,METRO,,,,,,,13.61,16.52,29.11,25.03,33.32,39.77,37.8,43.56,48.01,36.58,46.07,62.16,55.28,45.75,45.38,46.12,56.72,
CA6330671034,NATIONAL BANK OF CANADA,,,,,,29.74,25.32,30.38,52.24,68.24,59.5,63.59,62.91,61.59,62.93,50.61,48.46,47.45,52.82,51.08,67.35,70.75,63.33,65.54
CA6744822033,OBSIDIAN ENERGY,,,,,,19.62,25.28,33.3,34.95,40.17,40.58,38.48,38.5,32.18,31.51,24.76,27.25,26.69,18.48,18.43,23.41,18.71,25.39,
CA68272K1030,ONEX,,,,,,29.34,25.7,19.58,35.75,19.06,39.26,22.99,17.49,23.34,20.48,18.17,14.59,14.62,16.59,32.58,29.59,27.98,36.2,38.37
CA6837151068,OPEN TEXT (NAS),,,,,,24.63,19.81,33.43,26.67,33.21,36.29,26.26,22.23,15.3,21.8,29.89,29.87,44.15,59.76,63.51,58.49,67.97,63.97,75.69
CA6979001089,PAN AMERICAN SILVER,,,,,,22.15,19.23,24.44,23.67,28.24,27.07,51.32,48.39,52.79,49.0,55.0,48.76,44.79,49.04,51.38,79.95,79.42,81.63,83.34
CA7392391016,POWER CORP.CANADA,,,,,,5.59,6.21,11.2,7.15,11.81,16.58,18.8,23.32,21.09,22.46,40.42,43.76,55.48,58.2,62.78,60.03,62.68,62.02,60.95
CA74022D4075,PRECISION DRILLING,,,,,,38.6,20.62,26.65,14.84,32.86,32.35,31.03,37.21,34.15,38.19,34.61,35.53,41.34,43.23,38.02,48.27,51.12,48.92,
CA74935Q1072,RB GLOBAL (NYS),,,,,,34.2,32.55,28.12,24.4,22.1,23.53,28.9,32.22,42.08,42.02,35.08,45.58,46.92,48.49,49.53,53.89,55.88,62.61,54.72
CA7669101031,RIOCAN REIT.TST.,,,,,,14.7,31.07,34.22,26.51,32.22,33.57,34.51,33.61,38.04,40.96,39.77,40.48,40.14,49.66,52.07,69.34,69.92,77.81,82.09
CA7751092007,ROGERS COMMS.'B',,,,,,,13.52,22.6,19.21,43.66,50.68,55.17,55.64,53.29,49.46,40.65,44.36,50.68,43.99,54.89,62.99,68.36,66.29,58.11
CA7800871021,ROYAL BANK OF CANADA,,,,33.1,41.6,52.07,75.58,64.65,62.34,77.27,82.83,81.19,84.25,82.82,77.28,72.13,71.06,69.19,74.48,77.27,85.09,,81.52,78.3
CA78460T1057,SNC-LAVALIN GP.,,,,,,19.69,21.64,27.92,28.75,53.05,31.81,59.06,56.47,62.47,51.79,65.71,57.9,65.49,65.58,62.28,64.88,71.84,73.0,75.51
CA8029121057,SAPUTO,,,,,,,18.69,22.27,24.02,33.91,27.78,37.74,41.57,39.56,33.31,29.36,34.9,32.33,35.4,36.32,38.48,48.12,60.77,66.19
CA82028K2002,SHAW COMMS.'B' DEAD - DELIST.05/04/23,,,,,,20.59,16.66,16.12,17.17,12.38,10.2,18.14,25.87,24.56,26.76,24.27,24.19,32.2,30.93,30.04,30.59,45.75,,
CA8239011031,SHERRITT INTL.RESTRCTD VTG,,,,,,26.73,40.04,36.75,36.63,47.72,46.56,46.94,45.29,43.39,45.89,49.72,61.29,62.87,63.85,72.02,65.16,73.48,61.82,61.97
CA85472N1096,STANTEC,,,,,,,,,26.47,51.5,47.18,62.16,59.72,62.54,66.81,65.9,63.48,68.21,65.08,79.14,80.34,78.83,81.26,83.68
CA8667961053,SUN LIFE FINL.,,,,,,,57.63,58.17,59.98,58.44,63.27,67.06,63.87,64.18,66.82,71.31,62.29,61.21,64.39,65.38,78.65,79.35,76.47,82.64
CA8672241079,SUNCOR ENERGY,,,,27.0,40.68,60.21,40.31,57.7,73.61,68.26,86.23,83.35,83.5,80.43,80.68,74.5,68.94,72.06,67.7,68.71,75.92,72.02,76.71,70.14
CA87807B1076,TC ENERGY,,,,39.57,37.63,45.1,31.94,23.21,35.08,56.61,60.63,61.09,68.55,66.36,67.86,67.27,68.56,64.58,56.76,60.87,57.32,60.57,56.84,54.78
CA8787422044,TECK RESOURCES SUBORDINATE VOTING B,,,,,,45.43,62.35,53.21,65.64,74.24,73.9,75.98,74.66,73.71,74.02,70.55,73.16,72.49,81.44,79.36,78.56,81.65,84.5,81.06
CA87971M1032,TELUS,,,,,,,57.19,47.4,61.3,56.19,55.66,67.1,62.65,78.08,80.76,74.93,75.51,83.24,76.08,80.08,81.61,78.43,76.46,73.12
CA8849038085,THOMSON REUTERS (NYS),,,,,,10.59,11.58,9.5,33.23,32.03,40.4,40.3,49.35,54.54,53.71,56.86,60.63,63.15,57.2,49.48,61.41,53.92,53.48,51.29
CA8911605092,TORONTO-DOMINION BANK,,,,,,,,,78.8,81.91,81.33,85.11,84.58,78.55,84.96,78.38,73.9,74.45,79.82,79.56,77.67,73.58,78.38,71.46
CA89346D1078,TRANSALTA,,,,,,50.3,50.77,49.58,58.64,74.23,66.84,74.78,72.31,74.95,73.39,68.28,59.03,54.33,44.01,48.42,43.92,50.59,55.47,60.02
CA8959451037,TRICAN WELL SER.,,,,,,16.9,23.71,23.91,20.38,16.22,22.76,21.82,25.35,34.39,36.64,44.92,38.99,37.9,39.06,25.71,37.86,40.0,35.72,37.31
CA9611485090,WESTON GEORGE,,,,,,32.48,24.3,25.57,20.01,19.97,20.95,23.12,23.52,27.34,23.9,25.33,26.56,30.56,27.82,29.16,30.83,37.45,31.08,71.73
CA98462Y1007,YAMANA GOLD DEAD - DELIST.04/04/23,,,,,,13.19,11.97,22.91,29.23,50.27,66.86,69.44,68.62,69.06,70.55,75.9,70.96,71.43,74.51,72.52,79.65,72.66,75.6,
CH0000816824,OC OERLIKON CORPORATION,,,,25.06,21.48,29.91,36.43,31.71,21.39,35.27,37.68,47.78,40.81,49.67,46.29,48.15,46.27,47.71,47.71,47.58,54.53,59.26,73.65,
CH0008038389,SWISS PRIME SITE,,,,,,,,,8.41,13.74,16.8,14.45,19.32,19.94,23.17,35.82,48.09,46.19,47.94,52.21,56.8,63.88,61.31,60.32
CH0008742519,SWISSCOM 'R',,,,37.67,40.06,40.27,51.01,38.65,56.4,67.75,61.55,68.2,68.2,65.06,75.46,69.32,74.61,60.99,65.55,71.25,72.5,75.73,66.72,71.44
CH0010570759,CHOCOLADEFABRIKEN LINDT & SPRUENGLI,,,,,,8.57,7.17,7.27,9.04,8.18,7.05,40.26,41.05,41.34,45.55,45.73,52.0,56.23,61.95,64.17,69.44,72.8,71.34,
CH0010645932,GIVAUDAN 'N',,,,60.34,48.53,57.38,68.86,64.37,59.33,52.53,51.34,60.87,68.37,65.22,70.71,71.34,73.94,67.33,72.29,75.33,73.88,75.48,75.45,76.42
CH0011075394,ZURICH INSURANCE GROUP,,,,38.28,46.74,50.87,50.48,39.57,53.41,63.81,64.84,53.8,59.24,62.78,61.2,67.86,66.92,79.71,84.79,87.83,89.94,88.7,88.83,
CH0011432447,BASILEA PHARMACEUTICA 'R',,,,,,,,,13.75,19.42,26.64,25.0,29.54,26.37,37.85,38.94,43.85,36.56,41.24,42.53,39.7,39.37,40.04,42.61
CH0012005267,NOVARTIS 'R',,,,42.46,47.21,58.13,79.86,86.23,90.76,85.84,80.28,80.54,86.72,84.7,84.46,84.3,84.24,82.99,85.77,83.98,85.58,86.27,85.58,
CH0012032048,ROCHE HOLDING,,,,39.55,63.98,67.7,73.66,79.77,69.22,75.08,72.89,76.94,72.28,81.46,81.09,89.7,89.34,87.48,90.03,89.54,93.28,95.19,94.23,94.95
CH0012138530,CREDIT SUISSE GROUP DEAD - DELIST.14/06/23,,,,43.21,41.7,60.84,65.67,71.0,75.43,80.95,84.0,87.83,86.49,85.31,80.66,78.58,79.54,77.32,77.34,75.51,82.91,81.27,83.59,78.42
CH0012138605,ADECCO GROUP,,,,33.71,53.93,57.66,44.38,40.53,60.25,61.5,60.55,72.2,65.08,71.48,68.69,65.1,72.9,70.07,67.81,64.74,69.98,73.15,72.54,70.09
CH0012142631,CLARIANT,,,,32.13,43.25,37.85,34.42,38.08,40.1,61.04,49.74,66.71,69.0,68.14,66.94,68.33,68.79,76.5,76.76,78.16,77.24,81.27,80.46,80.62
CH0012214059,HOLCIM,,,,53.95,52.86,36.13,61.7,48.14,61.42,57.17,63.02,57.75,65.83,63.15,67.39,70.59,68.9,72.04,76.57,78.25,74.81,74.52,75.13,77.12
CH0012221716,ABB LTD N,,,,67.23,64.77,64.56,89.18,86.84,89.91,90.47,91.13,89.24,93.42,91.44,89.72,92.89,88.9,87.22,89.85,92.75,93.86,93.84,94.17,91.27
CH0012255151,THE SWATCH GROUP,,,,34.37,10.1,22.25,16.7,12.23,23.49,20.57,18.06,17.93,16.36,18.33,17.5,20.42,25.04,25.29,30.33,30.67,33.27,34.29,56.88,61.31
CH0012268360,KUDELSKI 'B',,,,15.75,16.69,21.54,24.59,19.38,18.48,13.46,8.72,9.27,8.01,7.83,9.18,12.56,12.19,12.46,11.1,12.83,20.57,28.09,25.37,24.36
CH0012410517,BALOISE HOLDING,,,,19.02,38.62,37.02,36.54,35.16,50.88,49.55,52.0,59.27,50.73,54.62,46.26,50.62,51.07,50.7,45.39,43.68,46.32,45.37,40.88,40.29
CH0012549785,SONOVA N,,,,10.92,14.89,23.8,28.66,26.22,21.6,36.86,52.23,47.74,48.45,43.84,50.19,64.73,66.8,67.32,77.24,80.16,83.72,83.86,87.94,83.68
CH0013841017,LONZA GROUP,,,,48.26,43.84,45.78,31.96,45.65,59.51,61.42,65.2,66.69,77.4,66.38,69.23,66.02,64.22,71.84,72.52,82.32,87.49,79.65,78.12,80.6
CH0014786500,VALIANT 'R',,,,,,,,,7.48,10.48,25.22,46.13,42.04,44.5,44.2,50.47,45.04,42.45,47.86,46.43,42.26,45.25,46.19,48.93
CH0014852781,SWISS LIFE HOLDING,,,,27.3,31.51,41.84,35.02,48.98,41.54,57.2,56.93,62.71,53.2,55.22,55.54,53.58,57.08,54.89,61.44,67.35,65.99,68.18,73.33,72.51
CH0018294154,PSP SWISS PROPERTY AG,,,,,,,18.99,12.58,13.7,13.33,16.16,28.34,29.49,25.4,26.42,31.19,33.56,34.99,31.58,39.97,40.4,42.92,56.15,52.59
CH0022268228,EFG INTERNATIONAL N,,,,,,,,,22.72,15.27,19.31,19.17,24.57,17.62,18.43,19.43,19.74,17.17,18.46,22.04,33.21,30.31,42.39,47.07
CH0024608827,PARTNERS GROUP HOLDING,,,,,,,,,20.51,23.49,23.65,17.88,14.14,17.85,15.16,18.75,21.56,24.04,40.41,39.76,47.59,46.93,51.76,57.58
CH0024638212,SCHINDLER 'R',,,,29.46,32.92,32.18,23.07,21.46,34.97,34.19,36.65,36.08,36.35,39.76,38.7,42.38,46.8,43.58,45.77,50.64,53.17,59.59,51.39,51.7
CH0025238863,KUEHNE UND NAGEL INTERNATIONAL,,,,16.4,24.64,33.89,29.05,23.94,28.97,30.79,42.47,43.13,42.03,50.64,46.03,50.69,51.17,52.05,63.7,66.9,72.0,70.34,70.9,67.14
CH0025751329,LOGITECH 'R',,,,,,,31.84,25.64,25.46,25.11,25.69,28.28,27.99,26.0,26.86,26.55,38.06,61.68,66.23,64.24,68.89,71.42,79.36,77.38
CH0030170408,GEBERIT 'R',,,,22.35,28.7,29.65,44.3,53.61,70.1,74.07,77.73,76.51,78.05,81.17,79.65,77.57,82.68,80.73,84.29,89.99,89.09,90.9,87.47,84.99
CH0038388911,SULZER 'R',,,,23.3,35.62,45.26,57.75,54.58,52.79,53.55,68.81,71.65,78.02,76.07,85.49,80.54,73.14,61.06,56.58,53.13,65.29,61.84,75.21,70.58
CH0038863350,NESTLE 'N',,,,53.95,55.69,62.21,78.8,77.64,79.13,83.0,88.45,90.26,91.49,92.47,92.58,88.55,86.49,85.32,83.36,90.61,89.6,91.61,84.57,
CH0044328745,CHUBB,,,,32.76,31.06,40.8,32.73,40.39,33.66,43.6,46.61,46.5,43.79,42.52,39.56,38.09,37.59,49.14,49.56,52.07,51.21,49.37,49.5,54.9
CH0048265513,TRANSOCEAN,,,,17.57,22.99,28.59,32.7,34.58,25.75,41.85,51.66,50.17,57.65,56.79,53.58,43.68,44.11,65.51,57.09,63.46,58.65,54.84,53.7,
CH0102484968,JULIUS BAER GRUPPE,,,,,,,,12.77,31.9,33.53,43.96,40.52,48.58,47.52,41.51,40.87,45.15,54.84,63.77,64.59,64.53,73.5,72.99,68.97
CH0114405324,GARMIN,,,,,,33.79,28.78,42.24,36.51,28.68,30.62,48.44,47.42,63.02,49.08,59.1,54.84,59.97,57.66,57.45,61.84,63.95,60.09,63.94
CH0126881561,SWISS RE,,,,54.39,58.4,74.54,75.66,71.71,79.43,75.31,74.67,69.97,73.1,73.19,74.98,79.31,75.99,76.95,66.81,68.8,73.97,73.62,83.62,81.34
CH0210483332,RICHEMONT N,,,,9.69,15.05,15.96,40.67,58.51,49.36,51.45,52.38,52.85,55.61,57.73,61.56,68.38,60.99,61.04,57.85,65.86,65.49,66.76,67.25,76.39
CH0244767585,UBS GROUP,,,,60.34,56.71,64.87,75.71,80.99,83.38,83.02,74.05,71.22,77.36,86.15,88.44,79.85,82.62,91.38,90.91,92.08,90.7,90.63,88.9,87.58
CH0418792922,SIKA,,,,,,35.65,37.45,29.84,30.78,30.05,26.76,31.54,30.46,43.49,44.59,51.5,59.84,60.3,65.5,66.45,77.93,81.62,79.62,
CH1169151003,GEORG FISCHER,,,,,,6.93,17.35,25.05,69.44,68.82,81.91,70.47,66.83,72.86,78.15,74.69,76.6,73.54,75.21,77.19,75.36,83.15,83.96,82.2
CH1175448666,STRAUMANN HLDG.,,,,16.64,31.27,41.9,45.82,34.19,46.08,44.41,44.28,49.58,44.96,50.87,52.39,53.09,55.39,52.12,54.67,63.19,63.55,66.04,66.13,66.13
CH1256740924,SGS 'N',,,,17.77,24.79,22.92,31.62,22.92,38.3,38.85,61.86,67.52,79.7,73.36,72.86,78.6,80.38,79.04,82.59,84.19,82.28,85.42,86.48,84.24
CL0000001314,EMPRESAS CMPC,,,,,,,,,33.29,37.34,32.62,30.14,30.75,41.39,39.51,38.03,39.88,46.65,47.66,71.82,72.65,73.76,76.48,73.53
CLP371861061,ENEL AMERICAS,,,,,,,,,23.45,23.74,20.05,40.77,41.57,38.08,72.07,71.6,62.49,62.53,76.28,80.02,84.07,83.77,93.27,92.96
CNE1000001T8,ALUMINUM CORPORATION OF CHINA 'H',,,,,,,,,28.47,36.26,36.89,43.01,33.48,44.61,35.18,34.3,31.83,32.12,61.21,55.01,58.55,57.24,56.61,63.55
CNE100000205,BANK OF COMMS.'H',,,,,,,,,34.34,30.45,33.84,42.97,39.51,43.87,47.71,44.36,46.35,45.35,61.81,59.61,57.33,52.01,42.15,42.53
CNE1000002H1,CHINA CON.BANK 'H',,,,,,,,,20.28,31.47,52.99,55.38,58.76,59.9,45.48,50.75,49.59,56.85,63.03,63.62,62.4,62.19,58.81,54.79
CNE1000002L3,CHINA LIFE INSURANCE 'H',,,,,,,,,35.24,39.34,37.42,36.57,33.71,35.88,39.96,43.11,40.81,42.11,55.85,57.25,58.54,56.68,55.33,52.45
CNE1000002Q2,CHINA PTL.& CHM. 'H',,,,,,13.29,20.53,22.08,30.22,32.78,34.84,46.15,38.09,41.7,44.62,38.38,44.93,43.77,45.69,50.81,61.69,60.28,61.94,70.0
CNE1000002R0,CHINA SHENHUA EN.CO.'H',,,,,,,,,72.48,74.9,71.87,67.65,62.89,63.3,63.18,60.46,56.26,59.24,69.74,66.52,72.81,75.09,79.06,81.75
CNE1000003G1,INDL&COML.BOC.'H',,,,,,,,,33.41,52.39,55.0,66.03,63.17,67.95,55.44,59.46,68.16,66.93,62.8,59.69,58.35,57.88,58.87,51.42
CNE1000003W8,PETROCHINA 'H',,,,20.65,24.27,24.53,24.86,28.04,38.17,42.3,37.93,34.17,30.91,30.66,33.51,50.31,58.72,57.3,55.34,58.47,54.49,56.91,55.22,60.06
CNE1000003X6,PING AN INSURANCE (GROUP) OF CHINA 'H',,,,,,,,,9.96,22.82,22.66,21.34,42.85,24.37,27.69,31.11,29.91,42.36,52.14,49.58,63.64,55.8,63.81,60.34
CZ0005112300,CEZ,,,,,,,,,44.14,34.76,39.62,36.84,35.96,34.78,33.05,27.16,44.81,48.44,60.67,63.71,63.35,65.28,67.37,66.75
DE0005089031,UNITED INTERNET,,,,,,21.37,20.42,16.81,24.14,27.27,17.72,12.88,11.92,13.84,15.37,14.16,11.02,14.03,31.26,27.17,38.0,40.9,40.07,54.98
DE0005140008,DEUTSCHE BANK,,,,50.55,43.01,51.64,76.62,79.0,77.73,75.0,80.29,84.11,82.36,84.77,83.86,81.15,76.73,76.97,80.37,80.49,85.97,83.7,80.4,85.66
DE0005190003,BMW,,,,,,,43.46,75.32,71.1,75.3,86.52,87.68,88.38,85.81,88.37,86.28,85.84,87.1,84.15,83.77,86.75,83.19,88.9,89.36
DE0005200000,BEIERSDORF,,,,,,,35.66,35.67,48.53,50.8,58.84,60.91,65.42,59.08,55.88,56.12,54.05,59.21,62.42,63.66,62.84,65.09,65.76,64.89
DE0005439004,CONTINENTAL,,,,9.05,25.75,21.21,14.12,15.66,44.59,40.1,54.82,54.35,77.1,77.17,78.79,80.25,80.69,84.48,84.25,77.68,80.31,77.02,74.53,77.63
DE0005470405,LANXESS,,,,,,,27.55,27.21,26.12,52.68,53.96,59.84,65.19,66.69,69.06,67.24,69.08,63.48,64.7,75.79,78.55,80.64,81.91,82.05
DE0005552004,DEUTSCHE POST,,,,,,,49.83,58.55,51.35,81.17,65.87,73.37,82.07,83.74,79.5,78.1,80.36,82.87,80.26,79.98,87.16,84.51,81.29,75.61
DE0005557508,DEUTSCHE TELEKOM,,,,35.88,54.64,52.56,51.18,63.1,72.8,77.6,73.24,71.93,67.41,75.79,73.62,70.23,78.63,79.4,76.99,77.83,82.49,86.4,84.0,82.28
DE0005773303,FRAPORT,,,,,,39.01,34.76,39.95,48.51,60.27,51.39,67.96,70.55,75.46,80.86,83.5,86.24,85.82,82.14,83.86,82.47,82.27,73.75,72.7
DE0005785604,FRESENIUS,,,,,,,,,51.06,44.15,60.67,53.97,61.27,47.76,44.58,51.87,46.48,43.91,63.83,73.67,75.29,81.94,81.34,75.44
DE0005785802,FRESENIUS MED.CARE,,,,62.95,61.87,57.86,51.67,63.91,56.75,57.77,68.54,67.66,75.16,66.06,67.55,66.43,68.92,72.72,74.21,80.23,79.56,83.17,85.25,84.49
DE0005810055,DEUTSCHE BOERSE,,,,37.26,43.06,55.8,52.72,44.38,32.0,41.15,46.07,63.55,56.11,64.86,64.53,66.31,69.32,72.19,74.99,74.73,74.73,77.15,71.25,
DE0005909006,BILFINGER BERGER,,,,,,21.51,25.34,20.81,35.51,32.07,20.08,38.78,39.49,56.85,53.11,60.45,69.86,63.57,71.2,70.5,68.65,70.84,59.27,66.38
DE0006047004,HEIDELBERG MATERIALS,,,,,,,29.0,20.25,39.83,59.26,55.91,63.05,57.99,78.27,74.75,78.09,79.58,80.55,79.79,79.06,77.08,81.13,81.89,81.12
DE0006048432,HENKEL PREFERENCE,,,,40.31,50.04,40.67,58.18,57.23,63.99,82.17,78.87,79.78,79.81,76.2,76.4,78.3,78.01,72.26,72.08,70.39,75.94,81.03,78.09,75.68
DE0006070006,HOCHTIEF,,,,,,,43.4,67.16,54.32,70.63,76.55,74.89,69.67,73.36,73.06,78.86,81.48,89.15,87.1,85.0,85.48,88.1,86.87,84.69
DE0006202005,SALZGITTER,,,,,,24.71,20.48,23.36,34.8,33.92,49.01,44.25,44.17,30.41,28.97,29.06,27.54,35.66,54.23,56.81,59.34,63.1,65.14,66.51
DE0006231004,INFINEON TECHNOLOGIES,,,,34.37,47.17,42.4,33.24,41.2,49.76,39.51,46.81,62.36,63.59,66.52,73.17,74.31,80.02,82.99,78.96,76.24,76.8,80.94,81.03,75.89
DE0006569908,MLP,,,,34.53,28.19,37.53,22.7,24.67,48.62,54.62,47.1,52.88,45.45,36.77,31.31,32.4,40.55,28.28,43.37,47.51,51.18,58.76,61.09,53.49
DE0006599905,MERCK KGAA,,,,20.0,14.65,16.31,26.22,14.48,20.5,52.7,64.76,69.37,69.09,73.21,72.05,74.96,80.02,80.5,78.67,84.0,83.62,85.25,88.19,86.62
DE0006602006,GEA GROUP,,,,,,11.52,15.61,26.87,28.72,34.56,30.15,30.58,41.16,36.75,33.15,33.86,39.0,49.21,63.6,68.73,68.1,67.07,65.83,79.43
DE0006969603,PUMA,,,,,,,36.82,34.02,47.07,62.66,58.67,69.24,63.7,77.4,73.76,72.03,74.53,72.93,74.5,73.06,80.75,79.82,83.44,85.15
DE0007030009,RHEINMETALL,,,,,,29.21,23.67,24.7,18.6,17.51,16.97,33.75,32.29,37.93,39.27,39.17,45.66,43.89,38.96,43.44,70.8,79.31,76.86,81.59
DE0007037129,RWE,,,,9.48,38.44,47.47,44.33,68.54,79.37,83.67,78.65,85.23,78.21,74.48,74.29,72.82,70.92,72.22,70.31,70.91,67.58,67.84,65.67,60.17
DE0007042301,RHOEN-KLINIKUM,,,,,,15.48,29.49,35.4,51.9,45.43,42.76,38.35,46.53,36.29,37.13,31.59,32.81,26.73,32.36,35.71,33.8,33.27,38.1,36.52
DE0007100000,MERCEDES-BENZ GROUP N,,,,48.28,60.66,62.97,74.95,81.86,84.66,86.19,85.07,88.18,91.23,94.54,94.57,90.88,93.03,92.21,91.32,93.6,93.21,93.41,93.37,91.97
DE0007164600,SAP,,,,47.74,48.73,49.78,64.36,59.57,78.21,85.5,82.74,79.93,94.08,93.89,90.69,88.62,90.55,91.56,92.12,93.48,93.27,92.57,93.52,89.09
DE0007236101,SIEMENS,,,,56.82,49.7,36.72,52.24,67.57,82.83,88.93,88.31,89.54,85.56,83.5,82.86,84.5,83.52,82.46,81.66,83.5,85.02,86.14,84.74,82.91
DE0007257503,CECONOMY,,,,21.5,33.78,19.63,43.07,36.95,78.09,77.34,80.49,77.52,67.7,73.35,72.84,78.25,73.28,74.82,75.77,64.05,62.33,74.22,76.53,78.97
DE0007297004,SUEDZUCKER,,,,17.05,19.79,15.6,15.76,14.29,9.7,12.22,22.09,14.05,22.95,17.01,23.32,35.43,33.64,48.24,44.37,48.19,53.88,59.47,62.48,60.29
DE0007314007,HEIDELB.DRUCKMASCHINEN,,,,34.79,53.19,22.58,37.91,30.65,29.1,25.97,38.12,40.77,39.13,44.37,36.55,40.41,33.16,42.46,43.43,52.64,53.27,55.11,50.83,49.32
DE0007500001,THYSSENKRUPP,,,,29.07,25.42,32.73,36.78,28.59,34.01,55.69,56.2,58.1,60.27,62.56,61.12,66.8,73.3,71.43,70.51,67.96,76.7,76.06,71.37,68.46
DE0007664039,VOLKSWAGEN PREF.,,,,50.64,45.2,39.84,45.78,47.54,55.95,67.91,63.5,71.68,74.14,81.48,79.24,83.95,80.18,79.92,82.49,83.0,87.65,87.88,81.46,80.42
DE0008232125,DEUTSCHE LUFTHANSA,,,,28.34,26.73,39.16,44.43,52.88,54.7,65.45,55.35,55.4,70.15,66.47,69.47,65.55,67.4,72.47,73.04,76.45,70.88,68.35,71.34,72.56
DE0008402215,HANNOVER RUECK,,,,,,19.41,16.99,23.42,25.17,47.18,45.95,43.9,57.21,62.28,67.56,66.56,71.72,60.34,62.17,61.65,54.42,67.84,74.69,72.04
DE0008404005,ALLIANZ,,,,37.63,26.73,63.59,73.53,72.52,77.95,80.16,84.55,83.12,86.13,84.36,88.67,86.12,88.46,86.65,86.03,94.95,94.01,93.59,91.76,90.1
DE0008430026,MUENCHENER RUCK.,,,,47.72,41.21,54.29,46.66,59.0,65.95,63.35,76.39,77.12,76.48,73.08,68.56,71.97,69.87,69.96,82.77,82.96,84.44,87.61,82.28,85.99
DE000A0D9PT0,MTU AERO ENGINES HLDG.,,,,,,,17.94,15.56,37.3,25.65,38.45,47.86,55.18,50.22,52.28,53.05,73.87,78.11,76.47,82.54,80.83,84.19,80.56,79.65
DE000A0S8488,HAMB.HAFEN UD.LOGISTIK,,,,,,,,,25.65,25.3,19.59,41.4,43.01,47.52,46.96,46.05,45.81,47.57,51.96,56.37,68.71,69.52,62.46,60.52
