ISIN,NAME,x1999,x2000,x2001,x2002,x2003,x2004,x2005,x2006,x2007,x2008,x2009,x2010,x2011,x2012,x2013,x2014,x2015,x2016,x2017,x2018,x2019,x2020,x2021,x2022
CA4530384086,IMPERIAL OIL,,,,34.6,27.49,53.84,58.59,67.13,65.11,75.93,78.62,72.16,63.58,64.79,65.06,63.44,67.92,60.26,67.06,77.25,76.79,68.67,77.75,78.5
CA45823T1066,INTACT FINANCIAL,,,,,,,,,25.52,31.06,42.84,42.81,41.77,49.04,48.6,50.16,54.22,54.25,60.76,57.39,55.93,57.54,56.01,55.03
CA4969024047,KINROSS GOLD (NYS),,,,,,16.81,35.09,37.93,58.09,65.55,67.81,70.6,85.46,83.47,87.05,83.01,82.35,85.3,85.69,83.81,85.91,86.05,88.02,87.85
CA5394811015,LOBLAW,,,,,,17.39,15.44,7.97,47.98,51.43,51.61,59.59,62.97,59.25,56.72,58.28,51.97,55.18,49.3,52.06,70.49,73.28,75.71,74.22
CA5592224011,MAGNA INTL.,,,,,,7.45,4.07,20.13,34.91,48.99,45.21,46.97,50.93,45.28,42.3,40.29,44.18,39.36,47.15,44.17,56.81,60.81,71.27,70.96
CA56501R1064,MANULIFE FINANCIAL,,,,60.15,53.96,61.05,56.2,54.54,42.3,67.73,63.19,58.1,62.35,64.54,58.52,61.34,50.26,64.47,67.2,66.56,72.52,74.42,74.15,75.82
CA59151K1084,METHANEX,,,,,,14.89,12.59,14.71,26.79,35.48,31.54,36.83,32.18,36.34,36.86,35.67,33.03,36.31,39.11,35.49,43.37,38.61,42.85,61.76
CA59162N1096,METRO,,,,,,,14.76,17.53,18.49,21.43,31.92,37.21,34.21,34.69,39.17,35.23,52.1,65.19,50.81,48.18,45.33,47.55,63.53,
CA6330671034,NATIONAL BANK OF CANADA,,,,,,29.98,26.02,18.24,41.13,62.08,49.16,51.73,50.43,52.65,55.06,51.64,54.45,56.91,56.68,66.2,80.18,87.65,82.08,82.48
CA6744822033,OBSIDIAN ENERGY,,,,,,17.61,20.04,28.41,35.59,35.02,31.04,27.09,24.38,21.6,18.71,21.32,18.56,24.56,20.28,25.04,26.21,19.42,22.94,
CA68272K1030,ONEX,,,,,,21.95,27.99,19.18,31.07,20.36,24.36,26.86,24.47,29.54,30.73,16.73,14.74,13.12,9.2,22.04,34.25,38.24,38.17,34.49
CA6837151068,OPEN TEXT (NAS),,,,,,11.4,14.3,48.0,32.93,31.21,47.65,43.43,32.42,20.67,33.57,41.66,42.04,51.36,54.6,54.62,51.06,59.88,62.1,74.42
CA6979001089,PAN AMERICAN SILVER,,,,,,24.84,24.07,21.98,20.18,20.35,20.25,50.74,46.86,49.67,48.27,45.9,47.01,41.0,35.49,37.38,84.5,84.86,86.14,80.33
CA7392391016,POWER CORP.CANADA,,,,,,4.36,3.53,14.6,11.41,22.76,24.39,26.95,39.63,36.29,39.1,50.4,54.52,71.57,64.37,82.51,81.16,86.89,88.27,84.7
CA74022D4075,PRECISION DRILLING,,,,,,43.0,19.88,33.45,15.2,26.92,21.71,24.49,22.92,19.21,23.96,25.55,21.44,33.79,33.23,29.61,37.6,37.03,34.7,
CA74935Q1072,RB GLOBAL (NYS),,,,,,29.32,26.67,29.39,15.14,15.14,19.16,16.79,17.55,33.04,31.29,33.64,39.53,38.92,40.51,40.32,47.53,48.12,55.33,54.77
CA7669101031,RIOCAN REIT.TST.,,,,,,23.12,52.84,47.59,45.31,53.21,58.18,58.45,55.95,56.17,56.74,59.67,56.82,55.49,62.3,63.06,71.38,76.5,89.72,89.92
CA7751092007,ROGERS COMMS.'B',,,,,,,21.27,31.45,33.07,56.18,62.23,56.24,59.69,55.68,56.33,36.4,37.57,46.49,44.09,58.79,61.96,71.68,70.2,65.05
CA7800871021,ROYAL BANK OF CANADA,,,,34.02,44.36,51.89,71.5,75.21,68.48,78.9,88.06,92.17,90.54,85.93,86.32,83.78,83.83,83.89,86.05,85.38,93.08,,91.3,90.06
CA78460T1057,SNC-LAVALIN GP.,,,,,,26.12,23.64,26.0,18.56,32.31,27.48,45.36,52.91,79.54,65.76,74.58,68.12,68.31,70.33,61.65,59.05,67.78,71.43,81.12
CA8029121057,SAPUTO,,,,,,,17.78,16.84,30.65,42.05,33.81,31.26,42.24,39.21,38.96,37.33,38.71,40.18,38.07,45.8,46.29,55.21,64.58,66.77
CA82028K2002,SHAW COMMS.'B' DEAD - DELIST.05/04/23,,,,,,10.17,18.51,16.39,17.69,19.53,16.7,12.74,22.4,16.41,20.91,20.16,22.79,25.22,25.69,23.65,26.3,43.73,,
CA8239011031,SHERRITT INTL.RESTRCTD VTG,,,,,,21.91,30.17,28.37,20.9,32.9,33.74,42.23,36.29,38.61,36.94,37.07,65.0,71.68,71.71,81.22,73.81,81.05,65.35,60.87
CA85472N1096,STANTEC,,,,,,,,,33.57,49.75,43.46,53.83,50.42,51.45,51.79,55.48,53.35,57.74,49.61,82.43,85.79,83.81,85.37,85.1
CA8667961053,SUN LIFE FINL.,,,,,,,61.23,54.44,52.92,54.6,63.73,64.17,59.08,59.92,60.41,70.3,60.9,65.46,63.51,65.11,81.59,82.21,81.22,81.84
CA8672241079,SUNCOR ENERGY,,,,17.64,39.3,52.69,24.66,54.18,60.33,55.09,84.65,80.91,79.18,77.32,72.68,72.79,67.92,72.88,62.8,61.37,81.12,71.0,77.65,74.15
CA87807B1076,TC ENERGY,,,,31.88,35.51,41.9,30.87,28.7,35.38,41.76,39.37,37.13,44.08,47.24,48.99,54.94,56.23,54.94,50.85,53.74,51.6,48.47,49.2,43.18
CA8787422044,TECK RESOURCES SUBORDINATE VOTING B,,,,,,35.29,63.01,52.17,72.74,78.48,77.74,82.96,76.69,74.89,75.6,73.86,76.65,76.75,91.4,96.36,96.0,95.75,96.12,94.26
CA87971M1032,TELUS,,,,,,,67.25,48.66,63.99,52.57,47.69,67.83,63.61,83.87,86.59,93.67,88.85,89.26,86.91,90.39,84.73,80.8,79.12,76.89
CA8849038085,THOMSON REUTERS (NYS),,,,,,11.81,15.6,9.26,16.01,37.43,38.11,38.89,43.02,43.41,42.7,49.08,62.72,65.71,65.42,58.29,75.17,74.16,70.86,70.06
CA8911605092,TORONTO-DOMINION BANK,,,,,,,,,84.45,85.56,86.19,85.1,82.13,81.34,88.88,87.7,87.36,86.36,86.66,85.99,85.49,83.84,84.04,83.36
CA89346D1078,TRANSALTA,,,,,,51.15,44.1,45.42,51.26,64.67,66.29,56.17,48.6,57.09,54.22,47.7,45.24,42.07,36.24,39.73,42.06,48.63,63.97,60.78
CA8959451037,TRICAN WELL SER.,,,,,,20.66,15.19,22.95,25.15,21.68,18.99,15.98,14.43,10.03,17.46,39.13,32.44,35.79,36.05,32.11,37.67,47.13,39.72,44.2
CA9611485090,WESTON GEORGE,,,,,,35.45,21.49,25.81,30.68,27.47,33.0,30.94,28.33,28.56,29.67,29.93,36.38,27.97,30.12,28.86,25.64,31.91,21.04,66.6
CA98462Y1007,YAMANA GOLD DEAD - DELIST.04/04/23,,,,,,14.79,14.38,23.38,26.98,35.84,59.39,63.3,64.6,64.07,63.45,69.74,61.85,62.45,61.91,71.83,74.05,73.48,73.08,
CH0000816824,OC OERLIKON CORPORATION,,,,31.36,25.61,55.5,58.64,54.61,21.59,21.9,21.23,53.11,54.81,57.39,51.07,59.94,54.09,55.53,57.18,54.35,54.43,52.15,72.12,
CH0008038389,SWISS PRIME SITE,,,,,,,,,5.3,17.37,25.83,14.8,23.01,18.93,16.74,35.56,65.43,65.24,67.56,65.09,68.63,66.69,64.62,64.55
CH0008742519,SWISSCOM 'R',,,,28.84,19.9,22.58,57.46,34.14,57.91,71.08,58.31,58.99,65.77,61.68,69.07,70.95,78.54,61.85,63.81,67.79,65.15,72.89,63.49,66.12
CH0010570759,CHOCOLADEFABRIKEN LINDT & SPRUENGLI,,,,,,15.59,12.71,11.6,16.73,10.94,9.64,47.98,53.71,60.88,65.27,59.94,67.33,70.33,72.85,69.46,79.92,80.7,84.82,
CH0010645932,GIVAUDAN 'N',,,,56.39,30.27,55.92,64.96,59.98,53.44,42.16,48.35,58.23,66.85,65.36,73.02,76.4,66.72,59.75,73.85,73.28,70.03,73.42,72.56,73.92
CH0011075394,ZURICH INSURANCE GROUP,,,,10.89,26.13,31.6,32.46,15.86,43.56,43.78,49.6,46.17,45.85,49.09,52.9,56.65,59.59,79.4,82.44,85.42,91.93,91.07,86.79,
CH0011432447,BASILEA PHARMACEUTICA 'R',,,,,,,,,10.16,21.14,42.18,44.16,58.8,50.17,54.09,58.54,72.5,63.71,68.31,64.8,44.38,41.94,37.93,35.29
CH0012005267,NOVARTIS 'R',,,,33.64,34.71,37.99,86.02,91.57,94.19,89.95,87.7,90.4,87.91,86.52,89.4,90.25,89.88,89.47,91.45,91.48,93.14,93.15,92.9,
CH0012032048,ROCHE HOLDING,,,,30.87,72.79,82.17,81.16,80.1,76.3,82.39,79.03,79.69,77.43,86.47,89.27,96.22,96.41,97.01,97.35,97.26,97.68,97.52,97.78,97.66
CH0012138530,CREDIT SUISSE GROUP DEAD - DELIST.14/06/23,,,,14.23,28.97,48.61,57.61,61.19,68.62,79.6,84.57,86.3,87.31,85.22,77.14,76.13,80.46,78.1,74.3,72.42,83.45,80.19,81.52,73.32
CH0012138605,ADECCO GROUP,,,,36.07,72.8,57.6,37.4,29.68,62.94,57.01,58.31,68.07,57.0,66.04,62.66,60.32,73.16,73.07,65.76,59.22,75.33,73.51,71.87,70.83
CH0012142631,CLARIANT,,,,10.04,15.13,14.39,28.4,35.03,38.62,63.24,50.59,64.66,61.36,75.54,70.91,74.06,75.98,86.7,87.53,86.83,86.27,88.62,88.76,89.57
CH0012214059,HOLCIM,,,,39.83,30.69,20.32,74.88,59.81,58.79,57.75,57.68,52.76,55.88,50.41,59.8,77.97,77.58,68.47,72.86,72.9,68.08,69.53,75.59,71.26
CH0012221716,ABB LTD N,,,,75.09,61.72,46.05,98.04,96.65,87.15,83.05,89.46,87.79,91.52,91.01,88.57,87.24,84.29,92.29,94.48,94.97,94.19,93.61,94.24,88.81
CH0012255151,THE SWATCH GROUP,,,,35.85,17.3,25.95,15.99,13.06,33.88,27.92,21.44,17.79,17.72,20.92,12.4,21.68,27.25,25.74,36.38,35.59,35.99,33.01,59.76,70.56
CH0012268360,KUDELSKI 'B',,,,13.62,21.53,18.63,8.62,16.75,7.37,4.02,3.63,5.12,2.07,3.81,5.86,5.75,6.61,19.81,20.17,17.9,21.01,21.32,18.7,17.61
CH0012410517,BALOISE HOLDING,,,,13.86,33.83,23.74,30.99,40.91,51.42,45.18,44.85,52.07,52.16,51.01,48.92,42.42,44.57,37.69,35.91,33.95,34.93,31.36,32.44,31.7
CH0012549785,SONOVA N,,,,11.46,12.33,10.42,30.15,20.96,15.02,34.18,51.76,48.09,50.9,41.18,48.98,65.88,70.2,69.65,86.22,86.96,91.57,91.57,91.39,91.89
CH0013841017,LONZA GROUP,,,,55.49,41.46,65.55,30.05,44.43,66.79,64.43,70.73,71.4,66.28,62.5,64.76,80.37,86.44,89.97,94.48,93.2,93.21,92.8,91.31,90.56
CH0014786500,VALIANT 'R',,,,,,,,,10.81,14.74,32.77,40.82,37.16,38.02,37.56,45.35,44.29,47.59,46.35,42.06,39.64,40.81,41.79,38.84
CH0014852781,SWISS LIFE HOLDING,,,,15.64,12.07,30.31,19.82,53.94,31.02,58.09,52.81,62.3,48.7,54.27,62.26,51.61,59.63,62.13,62.81,71.2,68.18,64.97,71.08,70.14
CH0018294154,PSP SWISS PROPERTY AG,,,,,,,43.73,25.6,27.65,22.19,27.09,23.14,20.64,16.69,22.73,21.83,22.82,19.75,29.5,39.46,39.89,50.35,66.51,62.02
CH0022268228,EFG INTERNATIONAL N,,,,,,,,,13.98,10.39,20.71,22.68,24.52,17.5,16.58,22.28,21.51,20.75,17.91,11.46,24.39,16.12,27.5,30.91
CH0024608827,PARTNERS GROUP HOLDING,,,,,,,,,19.92,23.42,19.22,16.7,9.89,18.3,17.74,16.67,18.81,17.99,48.35,48.74,51.56,50.2,63.32,74.67
CH0024638212,SCHINDLER 'R',,,,29.33,21.87,29.28,35.61,40.03,52.5,39.38,45.66,47.15,43.09,41.1,39.04,39.05,50.16,38.92,46.61,50.65,52.42,53.11,55.09,54.7
CH0025238863,KUEHNE UND NAGEL INTERNATIONAL,,,,31.85,41.28,48.15,46.92,36.4,32.08,26.45,52.0,53.35,55.16,56.02,44.56,52.0,57.67,55.62,67.27,69.2,74.19,71.29,75.37,74.05
CH0025751329,LOGITECH 'R',,,,,,,25.81,15.68,9.71,14.1,11.54,17.72,20.74,15.37,16.62,14.52,22.01,66.91,70.87,68.13,72.53,71.75,80.06,77.09
CH0030170408,GEBERIT 'R',,,,25.77,43.44,18.68,13.97,48.78,84.07,84.16,86.93,85.47,88.44,93.2,92.32,86.45,89.32,81.72,90.54,93.75,93.1,95.25,94.36,92.66
CH0038388911,SULZER 'R',,,,18.61,61.16,58.16,52.04,51.61,55.2,57.02,77.08,81.15,87.2,80.82,85.71,84.63,75.39,53.97,48.38,36.95,60.25,57.52,74.27,71.72
CH0038863350,NESTLE 'N',,,,51.7,60.91,66.0,91.67,92.58,82.55,89.34,94.3,95.32,96.48,97.49,97.04,96.0,97.55,97.11,97.22,96.32,96.53,97.12,88.83,
CH0044328745,CHUBB,,,,26.6,34.55,38.18,32.46,18.59,24.35,42.17,39.75,48.64,43.54,35.94,31.71,30.42,35.17,45.94,43.18,42.28,43.04,35.86,37.8,54.26
CH0048265513,TRANSOCEAN,,,,12.54,12.77,18.94,29.48,28.79,23.68,30.14,31.31,28.46,44.7,43.11,37.05,42.07,27.87,70.34,61.38,67.72,59.41,49.95,47.04,
CH0102484968,JULIUS BAER GRUPPE,,,,,,,,2.43,23.03,30.75,35.42,30.38,42.57,35.84,29.74,25.85,34.63,45.3,58.09,54.8,53.05,68.29,65.76,65.28
CH0114405324,GARMIN,,,,,,41.68,44.43,53.55,50.55,36.15,46.5,36.38,36.18,60.98,61.33,60.19,62.96,61.87,63.07,57.2,65.13,65.64,62.38,70.77
CH0126881561,SWISS RE,,,,43.59,57.64,65.71,76.87,69.45,81.85,68.64,65.86,65.5,71.44,70.21,73.48,81.97,72.12,73.76,64.79,62.18,74.52,76.09,80.34,78.56
CH0210483332,RICHEMONT N,,,,13.4,14.98,13.63,56.91,85.24,72.18,67.51,67.7,69.6,69.33,70.85,76.38,79.84,71.89,68.92,68.04,66.28,67.08,65.33,66.96,81.57
CH0244767585,UBS GROUP,,,,57.77,45.02,70.16,63.92,78.38,79.44,80.22,76.87,79.49,84.51,85.02,84.56,84.23,87.1,86.26,85.31,85.14,84.61,84.73,84.06,84.55
CH0418792922,SIKA,,,,,,29.69,42.96,22.61,31.84,29.56,22.63,28.92,24.97,17.33,21.46,32.65,49.88,50.68,58.85,54.27,76.14,72.41,72.49,
CH1169151003,GEORG FISCHER,,,,,,5.22,24.93,29.58,63.5,78.07,85.79,86.65,84.66,82.76,86.71,82.31,87.42,86.55,88.92,87.79,87.06,86.91,89.01,84.72
CH1175448666,STRAUMANN HLDG.,,,,26.67,50.04,40.87,39.46,24.48,50.07,46.85,50.01,67.81,59.0,62.56,59.32,75.38,79.6,77.98,74.5,78.18,74.45,80.78,75.55,73.04
CH1256740924,SGS 'N',,,,11.37,11.86,9.13,33.08,24.09,36.21,55.4,77.42,85.07,90.78,84.06,90.0,92.61,91.07,90.83,96.41,93.33,91.8,91.31,91.23,89.73
CL0000001314,EMPRESAS CMPC,,,,,,,,,54.92,44.55,42.13,35.66,30.01,50.4,54.35,49.33,52.18,49.58,52.35,61.17,62.8,64.26,78.84,81.25
CLP371861061,ENEL AMERICAS,,,,,,,,,25.64,29.56,24.43,36.32,46.63,48.32,79.53,69.22,66.12,51.54,74.72,88.86,91.29,91.24,95.33,91.83
CNE1000001T8,ALUMINUM CORPORATION OF CHINA 'H',,,,,,,,,27.8,21.9,21.52,29.2,21.28,29.44,28.39,23.1,22.16,21.17,49.56,39.63,44.21,43.32,43.86,48.13
CNE100000205,BANK OF COMMS.'H',,,,,,,,,19.77,17.62,16.29,27.61,23.07,29.94,27.18,29.05,33.02,40.89,56.46,57.54,56.43,55.93,49.26,44.24
CNE1000002H1,CHINA CON.BANK 'H',,,,,,,,,19.06,15.83,35.64,40.37,52.37,53.82,45.57,45.42,51.44,54.99,56.3,57.34,55.69,54.71,46.89,47.71
CNE1000002L3,CHINA LIFE INSURANCE 'H',,,,,,,,,12.98,15.82,15.17,12.85,12.35,28.54,31.49,39.85,39.72,48.47,65.58,70.81,72.8,69.7,61.66,59.31
CNE1000002Q2,CHINA PTL.& CHM. 'H',,,,,,8.13,17.34,20.82,32.43,26.13,26.49,27.05,29.76,24.4,25.35,23.31,41.65,48.85,35.25,42.29,48.55,43.96,48.25,51.57
CNE1000002R0,CHINA SHENHUA EN.CO.'H',,,,,,,,,39.87,49.02,40.14,48.95,49.65,53.67,49.24,47.2,38.44,43.2,48.58,52.41,72.31,72.06,73.95,79.94
CNE1000003G1,INDL&COML.BOC.'H',,,,,,,,,41.05,42.19,39.32,46.63,44.25,56.27,55.46,55.22,65.07,67.48,66.24,60.67,60.86,60.61,58.78,56.75
CNE1000003W8,PETROCHINA 'H',,,,16.61,28.09,12.26,26.82,30.63,43.2,48.01,31.17,28.78,29.49,33.13,36.48,50.27,70.07,69.2,59.59,63.0,58.5,60.25,55.99,62.32
CNE1000003X6,PING AN INSURANCE (GROUP) OF CHINA 'H',,,,,,,,,7.68,22.49,19.02,22.79,31.55,30.03,18.86,31.64,28.79,43.68,45.16,46.07,64.27,53.45,53.58,52.55
CZ0005112300,CEZ,,,,,,,,,35.97,34.65,40.54,29.85,29.0,28.85,29.62,18.02,24.69,31.04,57.22,71.63,62.25,68.21,67.04,71.39
DE0005089031,UNITED INTERNET,,,,,,16.03,14.59,8.48,12.11,17.92,14.85,13.35,14.17,13.39,14.02,14.52,15.12,14.01,30.67,28.5,42.99,38.77,37.44,59.24
DE0005140008,DEUTSCHE BANK,,,,51.08,46.05,56.15,75.7,85.17,75.98,75.36,89.65,89.37,84.98,89.67,86.18,88.09,86.81,85.92,83.33,82.54,86.31,86.85,85.62,88.87
DE0005190003,BMW,,,,,,,58.78,84.92,78.5,87.65,88.28,82.84,83.39,78.08,84.78,83.89,82.74,83.48,84.48,82.21,85.87,84.19,93.73,92.73
DE0005200000,BEIERSDORF,,,,,,,22.11,21.43,43.83,59.26,61.02,59.83,63.14,56.64,45.96,47.39,54.5,60.1,64.28,61.84,57.84,60.06,65.96,65.08
DE0005439004,CONTINENTAL,,,,10.46,12.45,14.09,10.45,12.35,54.16,44.01,50.5,52.27,85.47,88.77,87.87,84.51,81.36,85.93,88.0,80.3,81.76,80.54,79.65,77.93
DE0005470405,LANXESS,,,,,,,32.51,29.67,19.25,30.18,28.07,40.81,55.35,65.16,70.64,68.46,70.43,64.69,73.99,86.39,87.73,88.09,87.68,87.72
DE0005552004,DEUTSCHE POST,,,,,,,53.25,58.05,54.02,84.89,69.27,72.48,86.16,85.35,86.36,84.41,88.86,94.27,94.15,95.08,94.34,89.94,91.74,85.12
DE0005557508,DEUTSCHE TELEKOM,,,,25.2,51.01,41.94,40.93,60.5,73.02,89.19,89.17,84.67,72.62,74.95,74.41,68.99,85.27,85.77,86.49,90.05,92.51,94.33,92.18,92.17
DE0005773303,FRAPORT,,,,,,26.61,20.43,24.55,51.91,68.89,62.43,91.4,88.19,89.19,91.71,94.85,96.79,96.78,97.18,96.28,96.4,94.05,90.45,88.12
DE0005785604,FRESENIUS,,,,,,,,,29.99,37.76,58.82,58.36,56.04,49.77,47.42,50.26,55.77,54.16,77.61,87.84,77.62,86.22,84.8,83.36
DE0005785802,FRESENIUS MED.CARE,,,,66.71,63.69,61.6,68.17,77.87,70.12,71.35,69.86,65.1,69.78,60.98,57.74,59.2,64.74,75.05,71.17,80.62,77.84,84.83,84.87,86.09
DE0005810055,DEUTSCHE BOERSE,,,,51.44,45.76,50.12,46.51,40.49,29.95,34.82,49.27,55.93,56.43,61.99,61.26,64.4,63.32,59.72,61.66,60.42,66.03,64.6,62.07,
DE0005909006,BILFINGER BERGER,,,,,,5.71,19.71,11.27,18.38,19.79,18.8,33.97,29.42,50.54,45.9,58.59,76.57,53.54,84.21,80.36,74.06,73.86,76.89,75.94
DE0006047004,HEIDELBERG MATERIALS,,,,,,,25.9,22.58,42.09,47.33,48.81,61.11,49.09,75.45,67.08,75.97,76.86,79.53,74.32,72.57,73.05,78.59,78.34,77.23
DE0006048432,HENKEL PREFERENCE,,,,25.88,33.68,30.47,53.48,50.99,43.07,74.69,75.84,95.68,92.76,92.27,94.37,93.6,92.72,93.08,90.82,89.12,88.7,92.84,93.0,92.89
DE0006070006,HOCHTIEF,,,,,,,51.16,55.45,52.06,82.29,79.6,88.04,83.05,80.86,80.8,93.49,95.49,94.75,96.12,93.61,93.46,93.12,92.57,91.42
DE0006202005,SALZGITTER,,,,,,23.43,10.0,9.86,18.52,17.84,27.83,27.86,26.59,21.35,18.88,21.01,16.63,16.54,48.88,44.88,51.59,54.99,68.23,68.94
DE0006231004,INFINEON TECHNOLOGIES,,,,34.04,29.36,30.85,39.63,47.24,54.22,35.8,36.15,64.53,80.63,83.01,87.5,86.95,89.33,94.52,92.07,86.26,85.05,83.77,82.53,80.04
DE0006569908,MLP,,,,22.08,21.96,29.67,16.3,24.95,38.62,46.26,43.78,47.19,34.1,32.84,35.69,30.11,33.95,26.99,45.21,42.15,47.57,60.27,60.65,54.68
DE0006599905,MERCK KGAA,,,,13.67,17.12,24.68,40.49,22.8,31.66,85.0,80.78,68.47,64.36,76.19,78.52,82.97,96.74,96.1,96.27,96.85,97.45,96.45,96.79,95.78
DE0006602006,GEA GROUP,,,,,,4.35,9.78,20.4,18.34,14.7,22.6,23.23,23.87,21.74,18.55,16.35,28.18,32.87,69.25,71.34,68.57,70.34,73.39,90.54
DE0006969603,PUMA,,,,,,,32.74,35.19,60.31,73.93,60.7,73.66,71.14,78.5,76.12,83.92,87.35,84.65,86.42,83.14,83.18,81.32,84.99,85.41
DE0007030009,RHEINMETALL,,,,,,25.47,32.64,25.91,22.16,27.04,23.65,30.01,26.32,33.33,39.56,39.31,52.22,45.76,45.62,41.44,73.06,85.82,84.02,87.25
DE0007037129,RWE,,,,14.22,45.59,41.8,58.9,75.74,80.7,77.09,74.89,81.39,68.17,55.72,60.85,59.67,65.49,63.81,71.28,66.28,68.13,60.18,57.71,54.65
DE0007042301,RHOEN-KLINIKUM,,,,,,21.34,20.02,29.08,42.34,43.32,43.46,38.13,43.33,45.23,43.28,32.33,37.62,42.49,42.33,48.97,46.35,46.09,46.12,44.48
DE0007100000,MERCEDES-BENZ GROUP N,,,,33.95,52.09,64.58,67.99,80.12,87.08,93.51,90.91,93.61,96.54,97.87,97.99,96.52,96.27,95.95,95.43,95.52,89.83,89.31,89.17,88.65
DE0007164600,SAP,,,,35.11,38.06,39.41,60.67,61.16,73.79,85.51,74.92,83.74,96.6,97.07,97.1,95.99,94.69,98.2,96.14,95.92,95.1,96.22,97.32,90.87
DE0007236101,SIEMENS,,,,49.32,39.08,24.86,39.95,58.68,79.73,86.67,82.55,86.78,87.14,79.16,78.99,78.14,82.38,79.7,78.15,79.95,79.59,81.36,81.36,81.59
DE0007257503,CECONOMY,,,,18.6,33.0,12.96,50.55,36.74,80.8,82.22,83.95,82.93,83.91,81.55,77.52,71.22,80.56,89.21,88.79,55.67,54.77,64.54,78.39,77.39
DE0007297004,SUEDZUCKER,,,,6.77,15.68,14.29,11.48,18.64,18.71,15.63,19.09,16.04,25.78,23.32,32.22,50.75,45.24,67.43,57.01,60.6,71.28,72.44,72.77,68.34
DE0007314007,HEIDELB.DRUCKMASCHINEN,,,,44.46,45.96,30.59,33.43,29.86,19.36,22.74,45.44,39.54,42.03,24.67,22.75,27.54,31.04,28.72,38.51,48.29,53.15,52.15,45.86,45.43
DE0007500001,THYSSENKRUPP,,,,24.1,12.45,20.89,23.28,21.79,25.69,32.54,48.15,53.24,64.89,72.06,67.21,65.59,74.99,75.74,71.73,67.85,76.9,74.39,73.68,71.06
DE0007664039,VOLKSWAGEN PREF.,,,,61.14,25.01,29.38,32.89,36.93,53.27,60.08,53.36,78.89,85.57,87.64,82.56,84.66,82.11,84.36,92.4,91.28,95.14,92.26,90.23,90.66
DE0008232125,DEUTSCHE LUFTHANSA,,,,48.94,39.61,44.78,43.19,56.75,57.3,62.36,59.72,63.64,77.17,79.27,78.81,79.68,80.07,82.23,83.32,83.48,82.12,79.57,89.39,88.23
DE0008402215,HANNOVER RUECK,,,,,,18.57,18.7,23.27,26.36,68.91,58.64,57.46,53.94,64.83,74.27,83.37,87.52,73.59,73.38,71.27,71.06,70.73,71.39,71.16
DE0008404005,ALLIANZ,,,,14.71,5.9,53.48,69.15,69.09,69.94,77.41,83.93,80.94,81.84,81.04,87.71,85.76,85.52,84.97,81.62,93.69,92.73,92.69,89.39,88.49
DE0008430026,MUENCHENER RUCK.,,,,35.1,36.43,44.01,33.51,62.49,64.89,55.59,66.54,75.03,80.97,78.29,72.91,79.63,80.85,81.03,84.12,77.52,82.86,88.34,80.79,87.5
DE000A0D9PT0,MTU AERO ENGINES HLDG.,,,,,,,13.61,2.97,26.6,22.94,23.91,41.79,47.99,40.77,40.18,40.78,80.58,92.24,83.21,80.46,77.65,84.33,77.0,81.61
DE000A0S8488,HAMB.HAFEN UD.LOGISTIK,,,,,,,,,23.06,18.51,16.24,35.59,40.37,47.55,51.4,49.23,44.59,45.32,48.77,57.24,74.33,75.52,72.03,71.08
DE000A1EWWW0,ADIDAS,,,,54.92,54.32,52.89,20.11,15.27,71.77,80.85,85.54,87.47,94.05,93.7,94.74,90.45,97.96,95.82,94.15,93.31,92.73,93.52,93.47,93.71
DE000BASF111,BASF,,,,54.93,24.24,44.44,82.3,76.08,69.38,69.46,86.17,89.74,87.44,90.46,89.45,91.82,83.99,80.25,79.9,92.18,93.01,93.15,93.14,94.15
DE000BAY0017,BAYER,,,,18.35,35.82,52.14,77.01,67.83,86.7,90.28,88.23,91.76,90.83,90.63,92.16,95.21,94.34,96.31,97.22,96.67,97.19,96.94,97.44,97.53
DE000CBK1001,COMMERZBANK,,,,59.53,33.31,52.39,65.75,62.67,53.23,61.09,60.77,62.77,65.0,74.51,73.41,76.72,68.53,74.07,74.03,71.95,70.07,74.01,72.36,72.69
DE000CLS1001,MCKESSON EUROPE DEAD - DELIST.15/06/23,,,,23.1,18.67,39.15,32.22,22.33,29.16,26.03,33.64,39.52,46.24,39.75,39.91,51.16,48.42,47.23,49.76,52.34,55.32,59.04,58.33,
DE000ENAG999,E ON N,,,,21.2,36.05,48.66,42.09,34.83,63.45,72.11,71.23,74.38,81.88,71.23,75.99,74.42,76.22,79.0,71.12,82.88,83.03,80.27,78.03,74.53
DE000KSAG888,K + S,,,,,,55.66,64.18,69.78,66.64,59.75,48.34,54.94,53.91,52.88,61.24,60.47,43.9,46.49,64.6,74.04,76.03,75.98,76.94,80.4
DE000PSM7770,PROSIEBENSAT 1 MEDIA,,,,39.22,4.7,24.53,21.15,50.13,39.35,45.03,42.46,43.83,48.66,45.64,47.47,54.59,61.96,61.34,61.84,70.04,67.66,66.86,64.31,61.31
DE000TUAG505,TUI N,,,,40.93,36.28,20.88,35.63,53.91,37.71,58.06,57.8,60.32,57.9,65.39,64.05,74.25,68.69,77.22,76.66,80.61,82.39,80.63,79.19,81.09
DK0010181759,CARLSBERG B,,,,15.38,18.35,8.97,5.24,4.0,9.85,42.13,58.94,63.36,77.23,73.14,72.63,75.96,72.74,70.5,74.67,70.94,80.67,83.01,78.84,79.88
