ISIN,NAME,x1999,x2000,x2001,x2002,x2003,x2004,x2005,x2006,x2007,x2008,x2009,x2010,x2011,x2012,x2013,x2014,x2015,x2016,x2017,x2018,x2019,x2020,x2021,x2022
INE465A01025,BHARAT FORGE,273.13,79.85,67.18,161.47,655.11,978.67,1922.41,1825.84,2000.85,383.2,1302.37,1973.66,1105.12,1070.71,1234.63,3482.56,3138.82,3109.47,5335.91,3392.6,3151.51,3347.23,4370.87,4951.63
INE589A01014,NLC INDIA,483.08,340.65,360.11,811.74,2403.03,2815.48,2942.79,2135.99,10964.8,2288.25,5507.04,5033.32,2301.5,2483.34,1726.39,2126.29,2071.89,1883.62,2624.75,1383.36,1110.23,1044.71,1157.46,1443.12
INE628A01036,UPL,12.93,7.82,3.27,12.52,35.45,577.82,905.26,1269.7,1890.68,974.85,1640.75,1786.18,1103.53,1051.78,1416.43,2353.09,2838.3,4832.41,6070.74,5531.89,6256.6,4876.49,7678.93,6497.61
INE694A01020,UNITECH,12.31,10.06,10.88,11.86,33.02,92.73,274.11,8439.64,20150.58,1354.48,4224.74,3879.25,953.31,1606.83,647.15,688.04,262.99,154.19,393.51,76.82,36.65,68.03,124.94,56.92
INE749A01030,JINDAL STEEL & POWER,69.66,48.8,41.52,106.17,418.07,637.06,1081.63,1581.98,12027.41,2892.59,14067.22,14872.29,7977.02,7641.27,3896.11,2200.93,1331.08,932.83,2944.13,2286.25,2396.48,3719.62,5176.9,7053.29
INE854D01024,UNITED SPIRITS,327.76,90.56,61.19,47.03,78.33,150.81,570.17,1845.34,5023.87,1819.05,3401.45,4111.34,1211.52,4532.7,6128.76,6408.84,6571.42,4160.05,8353.54,6617.44,6103.49,5750.56,8780.49,7707.74
IT0000062072,ASSICURAZIONI GENERALI,33733.67,49760.88,34809.4,26237.26,33798.82,43306.17,44431.73,56056.51,63875.77,38203.92,42037.34,29678.82,23504.66,28203.38,36685.82,32026.35,28616.62,23231.44,28505.63,26121.88,32414.06,27498.85,33496.48,28138.94
IT0000062957,MEDIOBANCA BC.FIN,5807.99,6761.28,8720.56,6404.94,8445.33,12661.61,15158.23,19286.53,16908.95,8224.73,10272.11,7693.58,4970.02,5293.0,7547.0,7075.39,8400.76,7138.74,10041.43,7479.23,9773.99,8185.27,9941.48,8142.7
IT0000066123,BPER BANCA,2569.27,2215.0,1832.38,2009.95,2985.2,3523.11,3761.59,5738.85,5903.1,3439.88,3807.2,3182.3,2087.91,2294.27,3192.5,3182.87,3680.96,2568.76,2433.13,1850.85,2619.95,2567.88,2929.85,2899.04
IT0000072618,INTESA SANPAOLO,18749.79,24144.3,14685.58,12477.15,23131.3,28463.68,31583.9,46404.13,93721.03,41796.72,53551.2,32269.28,26038.91,26568.8,38322.04,46441.0,53202.7,40582.39,52751.68,38825.65,46160.13,45470.71,50246.91,42113.26
IT0000784196,BANCA PPO.DI SONDRIO,1089.46,1172.07,1286.15,1537.35,2106.5,2857.03,3177.88,4214.24,4595.21,2797.14,3163.25,2542.34,2484.12,1779.49,1778.34,1698.53,2044.98,1495.84,1657.19,1364.1,1072.84,1220.43,1906.65,1829.09
IT0001042610,SABAF,93.18,148.43,130.68,178.98,194.69,295.14,236.88,395.57,374.33,240.49,269.55,394.39,167.54,133.81,204.7,155.89,142.21,126.51,275.73,196.18,173.48,212.38,314.78,205.32
IT0001137345,AUTOGRILL DEAD - DELIST.24/07/23,3187.87,3128.86,2358.08,1980.77,3638.83,4249.62,3471.98,4672.95,4333.0,1899.04,3219.22,3607.37,2490.06,2913.05,2152.46,1923.99,2437.53,2303.6,3512.97,2140.36,2664.38,1702.66,2734.86,2655.47
IT0001233417,A2A,7181.93,5289.63,3630.31,2387.5,3346.67,4134.77,3418.5,6011.12,8256.83,5535.22,6589.4,4324.76,2954.64,1806.29,3671.73,3174.95,4267.85,4064.45,5800.84,5631.56,5880.04,5000.52,6127.89,4162.86
IT0001347308,BUZZI,1029.66,889.68,841.58,932.55,1546.06,2268.34,2441.16,4457.72,4571.31,2661.66,2675.94,1894.35,1451.01,2297.76,2987.13,2102.86,2981.78,3925.79,4467.29,2839.93,4166.92,3945.12,4156.54,3700.52
IT0001469383,ARNOLDO MONDADORI EDI.,4060.71,2409.9,1639.14,1605.21,2326.6,2993.7,2403.77,2709.37,2131.58,1255.9,1152.91,922.29,432.87,364.58,476.83,276.99,295.11,322.93,653.65,511.08,604.6,483.06,606.55,504.52
IT0003128367,ENEL,50569.68,47132.49,34173.4,31556.4,41220.52,59979.04,48188.31,63644.42,73551.78,38891.98,54605.27,47179.56,38378.36,38904.24,41128.13,42055.25,39757.64,44909.18,62626.1,58619.94,80708.2,102949.32,81462.34,54578.58
IT0003132476,ENI,43799.79,51087.24,50163.83,63617.56,75532.93,100255.96,110697.97,134574.54,146687.98,93204.82,102288.19,87799.58,83244.07,87875.36,87588.17,63808.64,54481.7,59298.88,60220.58,57113.35,56484.28,37710.77,50105.26,50642.92
IT0003497168,TELECOM ITALIA,13607.6,11740.21,9343.68,9021.69,30537.36,42201.71,38797.92,40405.24,41570.57,21390.55,20886.97,17393.56,14473.45,12081.81,13330.34,14377.13,17231.92,13421.7,13153.03,8399.26,9495.47,7078.69,7569.24,3538.82
IT0003856405,LEONARDO,3978.02,9584.09,7275.65,4670.33,6606.65,7649.63,8155.03,11494.38,13655.35,8752.07,9281.87,6596.51,2144.98,3317.35,4385.78,5411.36,8102.06,8134.78,6886.7,5074.35,6781.93,4180.73,4142.06,4973.38
IT0004810054,UNIPOL GRUPPO FINANZIARIO,705.51,885.27,954.07,1348.43,2423.46,2646.05,4078.73,5257.68,5095.24,2232.03,2037.22,1308.88,684.78,889.78,2657.76,2213.5,3713.15,2591.13,3368.54,2885.31,4117.12,3432.47,3899.22,3490.24
IT0004827447,UNIPOLSAI,1366.57,1219.87,767.51,740.33,2654.78,3469.63,4306.09,6421.19,5162.74,2214.93,1984.21,1046.23,295.42,1151.81,2975.99,6151.64,7128.54,6058.81,6615.58,6393.39,8226.96,7513.23,7980.49,6952.22
IT0005218380,BANCO BPM,2827.29,2714.18,2292.8,4127.63,6264.86,7530.74,7499.6,10764.48,14195.53,4407.11,4842.64,2912.77,2289.56,2925.32,3388.0,4408.87,5040.08,2001.1,4766.78,3408.64,3449.29,3351.87,4548.88,5391.45
IT0005239360,UNICREDIT,24237.65,26160.11,20178.09,25014.76,33981.73,36307.37,71183.61,91198.06,110800.19,32375.55,56312.11,40024.62,16063.25,28276.68,42919.08,37851.57,33286.96,17814.89,41638.19,25223.35,32641.47,20935.77,34287.28,27412.82
IT0005495657,SAIPEM,1579.98,2398.08,2155.07,2944.3,3561.51,5304.58,7213.69,11485.41,17695.31,7250.29,15257.43,21808.18,18817.63,17047.34,9462.15,4680.49,3590.72,5704.79,4620.24,3773.21,4943.35,2727.53,2121.14,2401.36
IT0005496473,TESSELLIS,6308.03,5162.27,3248.85,1624.6,2577.95,1390.87,1251.86,1415.9,1239.74,599.08,442.53,200.78,81.92,94.49,109.79,118.03,197.15,150.95,134.83,63.72,48.72,181.45,113.81,133.6
IT0005508921,BANCA MONTE DEI PASCHI,8347.25,10504.46,6450.0,6143.3,7736.38,8735.93,11401.12,15864.96,13212.58,11652.12,9771.0,6331.47,3546.03,3476.1,2823.44,2909.9,3924.2,466.37,5359.14,1949.37,1789.45,1279.24,1016.82,2587.5
JE00B8KF9B49,WPP,12208.17,15581.28,13230.93,8840.78,11659.35,13039.92,13518.99,16476.29,15316.93,7251.03,12340.85,15593.97,13229.98,18353.12,30795.63,27645.59,29827.14,28741.01,23054.23,13605.36,17764.83,13399.75,17497.73,10566.06
JE00BJ1DLW90,MAN GROUP,1785.72,2346.88,4641.04,4438.75,8114.76,8695.5,10053.83,19263.19,19422.51,5779.03,8527.36,8706.29,3556.97,2450.49,2567.47,4395.28,4399.48,2455.66,4596.82,2635.54,3173.49,2745.9,4293.75,3264.54
JE00BJVNSS43,FERGUSON,4392.28,3953.15,4823.68,4894.23,8213.16,10935.33,12452.96,15875.57,9772.26,3654.81,6517.78,10393.07,10768.14,14094.44,15914.62,15776.43,14653.4,16366.79,18955.57,14814.8,20492.78,27329.37,39144.43,26025.15
JP3102000001,AISIN,3967.35,3892.7,3105.04,3977.61,4515.08,7462.48,10810.3,9867.4,12291.84,4014.59,8388.06,10438.32,8402.85,9078.96,11971.45,10703.59,12835.89,12809.18,16558.27,10259.81,11035.89,8833.53,11284.91,7883.6
JP3108600002,ACOM,14340.02,10823.97,10684.6,4818.91,6604.02,11948.36,10251.46,5358.67,3265.01,6621.09,2422.84,1978.01,2858.95,4558.17,5421.94,4926.18,7616.82,6993.61,6730.88,5223.22,7300.23,6818.35,4503.06,3751.94
JP3111200006,ASAHI KASEI,7399.47,8312.09,5063.35,3574.02,7834.3,7222.23,9753.51,9431.38,9341.14,6034.42,6990.86,9165.73,8458.72,8224.45,10996.21,12932.92,9594.85,12260.18,18097.67,14446.11,15828.04,14237.02,13085.33,9945.42
JP3112000009,AGC,9082.26,9704.48,6949.58,7199.8,9650.2,12960.11,15303.51,14233.54,15922.97,6597.89,11192.07,13885.48,9963.75,8591.65,7384.09,5829.84,6866.01,8098.91,10187.9,7110.45,8224.93,7930.54,10843.23,7575.92
JP3116000005,ASAHI GROUP HOLDINGS,5439.33,5080.22,4620.15,3367.06,4682.03,6360.3,6017.7,7731.36,8189.98,8210.01,8893.04,9378.95,10622.03,10274.07,13637.29,15111.17,15271.96,15299.27,23996.83,18816.25,22173.53,20840.92,19698.08,15827.4
JP3118000003,ASICS,250.85,183.61,146.93,180.3,423.25,699.5,2121.1,2507.19,2881.8,1586.03,1784.94,2573.96,2255.88,3029.57,3415.0,4828.33,4195.57,4003.2,3188.04,2559.52,3172.81,3641.28,4204.51,4193.28
JP3119600009,AJINOMOTO,6757.44,8452.02,6348.05,6786.27,7478.09,7738.63,6646.84,8580.59,7964.38,7498.42,6579.6,7301.98,8154.12,8975.6,8892.86,11121.38,14229.83,11541.68,10767.16,9795.48,9171.67,12433.22,16676.85,16405.55
JP3122400009,ADVANTEST,26302.56,9344.21,5649.26,4473.31,7914.14,8559.54,10051.87,11422.46,5680.72,3148.16,5155.57,4520.11,1901.25,3111.27,2481.65,2515.08,1678.89,3367.32,3704.34,4081.73,11311.99,14941.64,18887.67,12310.26
JP3122800000,AMADA,1583.28,2519.5,1343.09,924.87,2116.17,2244.96,3581.22,4301.23,3543.17,1912.02,2474.54,3231.46,2514.85,2545.06,3497.05,3342.95,3658.72,4230.63,5148.94,3404.98,4234.13,3940.89,3552.01,2814.24
JP3125800007,ARIAKE JAPAN,1115.52,1350.52,866.87,767.73,949.02,790.85,807.51,640.18,588.84,611.66,488.46,556.22,632.8,599.14,808.16,804.79,1830.05,1760.9,2801.77,2135.11,2454.42,2357.89,1777.83,1085.38
JP3126400005,ALPS ALPINE,2752.66,2756.79,1227.28,1995.05,2644.21,2693.18,2519.06,1967.13,2354.92,871.25,1060.94,2108.74,1248.31,1083.5,2064.26,3496.57,5378.57,4802.47,5665.6,3857.03,5028.29,2884.25,2066.09,1989.31
JP3131400008,AEON FINANCIAL SERVICE,3912.9,2736.5,2722.0,1727.56,2231.18,3896.01,4947.25,2970.59,2332.41,1624.21,1509.05,2221.79,2480.79,2911.85,5492.23,4176.25,4725.44,4015.15,5252.89,4016.28,3432.71,2585.97,2329.77,2291.97
JP3134800006,IHI,1496.97,2774.36,2021.16,1181.74,1853.78,1786.74,4103.52,4405.61,3059.79,1828.76,2316.53,3274.0,3565.63,3766.69,6336.95,7960.1,4333.28,4031.61,5149.12,4271.79,3663.64,3066.78,3110.93,4507.52
JP3137200006,ISUZU MOTORS,2715.2,2349.08,701.79,258.61,1501.66,2946.73,4351.26,7721.79,7716.03,2115.21,3153.27,7720.06,7851.27,10028.19,10558.36,10483.65,9267.43,10773.03,14211.92,11974.48,10141.25,8053.21,9661.05,9115.18
JP3143000002,ITO EN,6367.15,3302.64,1913.88,1544.92,1961.78,2367.76,2727.93,2786.38,1735.0,1330.19,1368.75,1518.24,1569.6,1640.52,1868.19,1617.65,2313.83,2971.58,3516.23,4004.66,4498.59,5642.47,4679.28,3238.68
JP3143600009,ITOCHU,7088.09,6640.15,3219.47,3429.31,5230.52,7331.29,13212.99,12995.14,15492.08,7745.23,11610.64,16062.85,16108.41,16625.16,19587.75,17919.45,19933.37,22127.17,31043.57,26969.77,36962.55,45499.7,48418.61,49800.72
JP3143900003,ITOCHU TECHNO-SOLUTIONS,12758.03,11411.41,2543.34,1303.38,1916.67,2460.72,2943.95,3628.37,2255.02,1579.92,1728.64,2421.58,2806.57,2569.68,2434.71,2136.87,2416.06,3127.71,5209.06,4646.22,6790.89,8566.03,7711.34,5584.14
JP3148800000,IBIDEN,1648.33,2034.05,1649.25,1320.75,1540.07,2370.78,7926.4,7535.64,10463.37,3025.36,5347.65,4765.48,2984.27,2383.34,2821.86,2249.79,2040.98,1899.72,2109.47,1987.44,3376.51,6569.26,8366.86,5108.32
JP3156400008,USHIO,2687.39,2280.27,1577.83,1529.6,2317.81,2609.44,3259.14,2865.11,3074.67,1812.94,2318.77,2665.0,2018.03,1521.2,1854.54,1476.7,1947.69,1784.94,1996.82,1485.18,1996.9,1650.77,2106.47,1566.02
JP3158800007,UBE,1743.57,1903.48,832.53,848.19,1747.77,1592.06,2556.62,2896.02,3441.14,2749.74,2753.4,3036.02,2767.53,2404.3,2273.44,1594.4,2268.87,2230.81,3125.19,2162.43,2324.82,1925.58,1842.63,1559.86
JP3160400002,EISAI,5691.22,10383.54,7373.99,6660.06,7997.37,9753.39,12437.55,16277.51,11680.55,12104.76,10894.87,10750.33,12276.64,12347.66,11498.12,11556.45,19877.95,17056.37,16891.0,22981.44,22388.17,21175.75,16819.74,19563.58
JP3162600005,SMC,15469.84,9180.41,7315.24,6746.64,8945.94,8227.06,10260.07,10181.3,8569.11,7214.68,8129.15,12326.02,11601.46,12933.39,17363.94,17964.02,17792.28,16118.14,27737.17,20410.68,31175.6,41076.13,45392.67,28378.43
JP3164630000,SQUARE ENIX HOLDINGS,2830.44,1029.39,1078.6,1005.48,2590.75,3259.79,3103.64,2902.24,3523.35,3656.59,2421.55,2048.38,2265.72,1461.06,2022.85,2418.22,2983.65,3152.68,5823.67,3335.93,6122.36,7429.39,6277.94,5692.66
JP3164800009,NOK,605.95,1918.57,729.14,1860.5,6133.26,5423.79,4694.09,3400.15,3680.84,1197.55,2378.69,3611.99,2977.15,2679.23,2833.34,4462.22,4113.47,3512.2,4043.74,2423.92,2614.4,1859.76,1882.41,1540.53
JP3165600002,NTN,1366.25,1439.45,749.03,1599.84,2207.91,2657.14,3656.43,4146.54,4089.15,1385.7,2385.06,2829.56,2145.35,1422.53,2416.49,2389.3,2288.4,2159.34,2642.23,1543.3,1690.36,1366.68,1109.73,1065.37
JP3165700000,NTT DATA GROUP,64400.8,18667.23,9973.51,7752.92,10600.21,9060.74,13950.12,14030.28,12478.93,11077.66,8710.72,9721.78,8961.12,8716.86,10354.78,10563.05,13710.78,13587.89,16670.64,15403.65,18932.3,19167.3,30034.0,20536.06
JP3166000004,EBARA,3330.15,3249.19,1802.3,924.69,1300.12,1380.17,2013.84,1617.75,1445.47,955.97,1807.24,2079.62,1456.38,1761.54,2991.76,1929.42,2241.84,2820.27,3880.52,2296.29,2910.58,3113.65,5300.09,3293.94
JP3167500002,LEOPALACE21,305.35,218.74,341.82,615.84,1315.1,2808.79,5785.37,5088.05,4298.68,1582.24,654.66,339.62,344.32,777.8,1380.38,1704.22,1462.89,1481.28,1964.93,973.15,799.94,389.22,526.31,726.46
JP3172100004,OKUMA,420.69,425.37,181.28,145.02,321.15,584.07,2052.48,1954.69,1818.97,619.99,879.27,1290.19,1079.25,1147.75,1861.1,1347.16,1386.18,1613.45,2244.35,1618.3,1801.52,1886.46,1500.81,1202.39
JP3173400007,OBIC,6620.72,2057.41,1975.89,1733.16,2003.71,1978.0,2192.33,2058.79,1841.95,1603.05,1627.28,2053.28,1906.82,1987.05,2942.37,3268.91,5332.09,4363.66,7320.8,7707.28,13527.45,19998.15,18682.3,14651.83
JP3174410005,OJI HOLDINGS,6209.07,5338.83,4107.98,4574.32,6872.74,6107.7,6285.47,5645.5,5230.68,6164.37,4447.54,5157.54,5464.4,3643.75,5458.37,3844.01,4326.72,4139.8,6753.53,5223.76,5553.78,5767.27,4906.52,4082.28
JP3180400008,OSAKA GAS,6009.6,7475.96,5802.32,5849.16,6410.5,7398.1,7709.2,8311.87,8825.4,9857.36,7280.01,8382.85,8231.78,7565.93,8186.52,7836.97,7592.68,8031.01,8026.58,7629.85,8017.28,8523.69,6878.62,6726.5
JP3190000004,OBAYASHI,3516.37,3135.59,2047.92,1605.11,3224.81,4548.6,5312.14,4674.63,3629.67,4218.42,2449.08,3327.1,3207.12,4038.75,4111.93,4711.97,6711.57,6909.81,8736.25,6536.75,8079.84,6219.61,5576.34,5457.32
JP3194000000,OKI ELECTRIC IND.,3600.77,2734.09,2008.66,990.53,2393.59,2635.15,2236.14,1521.78,1071.88,430.26,565.96,631.29,655.96,888.23,1725.86,1659.37,1102.05,1227.86,1224.07,1032.64,1219.08,769.58,684.68,469.98
JP3196000008,ODAKYU ELECTRIC RY.,2227.31,2640.26,2727.06,3148.49,3534.38,4263.53,4374.46,4697.34,4690.54,6382.14,5644.53,6869.72,7126.65,7654.22,6668.4,6589.59,8019.67,7307.7,7883.52,8117.92,8649.99,11564.06,6835.22,4778.5
JP3197600004,ONO PHARM.,3242.45,4832.8,3798.43,3687.46,4622.22,6777.52,5529.94,6447.42,5581.82,6199.02,5205.42,5669.5,6555.59,6003.8,10326.58,10546.77,21248.7,12910.31,12665.89,11117.89,12163.87,15904.73,13103.57,12090.04
JP3197800000,OMRON,5928.11,5414.6,3328.17,3698.74,5044.01,5907.72,5730.43,7087.57,5954.01,3189.16,4163.65,6380.1,4761.29,5644.44,10037.38,9882.13,7346.29,8227.39,12763.41,7800.5,12183.95,18378.15,20525.07,10011.72
JP3198900007,ORIENTAL LAND,8588.48,6706.97,6883.13,6066.23,6175.33,6956.88,5454.44,5234.89,5738.97,7765.14,5977.18,8430.27,9607.48,11009.76,13123.02,21044.25,22182.07,20598.74,33156.64,36645.76,49797.17,60024.97,61254.55,52812.16
JP3200450009,ORIX,15421.27,8267.65,7549.57,5438.6,6974.73,11483.78,22668.2,26189.07,15752.46,5076.26,7423.29,10859.62,9113.4,12357.99,23012.75,16819.41,18882.1,20706.31,22388.27,19383.76,22074.09,20165.25,26210.22,20202.8
JP3201200007,OLYMPUS,3733.7,4573.85,3803.84,4310.19,5737.61,5639.44,7125.13,8514.97,11219.0,5240.13,8683.86,8221.62,3568.22,5476.19,10856.72,12204.07,13673.24,11869.43,13141.81,10542.37,21306.41,29962.4,29894.32,22921.82
JP3203500008,ONWARD HOLDINGS,2356.6,1433.26,1653.78,1350.23,2097.58,2516.11,3398.95,2204.42,1773.87,1346.75,1068.05,1498.84,1269.83,1303.94,1311.25,1044.21,1072.36,1179.13,1454.87,850.67,947.46,316.62,410.04,371.03
JP3205800000,KAO,17800.25,17871.64,12463.21,13158.75,12193.59,14687.64,14710.16,14801.84,16525.35,16147.7,12619.49,14571.65,14382.94,13687.06,16250.03,19996.9,26206.57,23943.6,33478.95,36320.06,40028.06,37207.99,24827.61,18555.49
JP3209000003,CASIO COMPUTER,2254.56,2294.86,1176.99,1506.38,2861.64,4172.63,4523.03,6322.48,3244.4,1720.6,2208.91,2253.36,1693.56,2429.92,3416.58,4175.72,6366.87,3670.95,3727.23,3078.55,5222.13,4731.59,3326.75,2534.65
JP3210200006,KAJIMA,2864.54,2668.44,2611.22,2146.69,3433.28,4550.35,6073.51,4631.92,3454.49,3615.74,2123.82,2815.85,3243.12,3472.81,3973.54,4400.51,6363.48,7333.7,10174.22,7121.65,7092.52,7076.4,6064.47,6154.19
JP3215800008,KANEKA,4504.66,3385.09,2180.16,1913.57,2669.49,4048.31,4317.52,3253.34,2964.23,2200.77,2221.92,2429.56,1865.09,1760.83,2297.7,1891.66,3680.53,2856.77,3197.07,2513.79,2202.53,2377.65,2229.17,1695.56
JP3218900003,CAPCOM,1900.51,2001.48,1547.15,879.96,719.75,555.45,685.7,1097.95,1691.96,1483.94,1113.75,1090.52,1600.22,1030.75,1215.87,1025.78,1647.83,1596.77,2149.23,2681.4,3776.43,8789.69,6370.35,8503.45
JP3219000001,KAMIGUMI,1154.43,1227.19,1126.19,1317.75,1940.41,2190.05,2433.62,2242.56,1986.71,2415.09,2000.97,2306.93,2367.63,2179.79,2516.24,2462.12,2390.08,2620.32,3035.7,2763.31,2966.59,2388.05,2441.12,2369.96
JP3223800008,KAWASAKI KISEN KAISHA,869.48,894.33,792.88,1020.77,2953.19,3818.8,3722.86,4639.54,6278.14,2903.69,1811.75,3368.98,1382.74,1423.22,2377.39,2546.39,2030.34,2134.32,2392.44,1160.15,1610.37,1921.62,5645.03,6004.02
JP3224200000,KAWASAKI HEAVY INDUSTRY,1847.7,1485.57,1273.24,1101.51,1777.81,2366.45,5259.15,5866.03,4944.81,3296.89,4196.71,5623.08,4172.12,4485.97,7014.93,7711.39,6277.93,5257.3,5865.97,3581.76,3702.14,3760.91,3030.19,3932.53
JP3228600007,KANSAI ELECTRIC PWR.,17028.51,16616.27,14015.75,14545.51,16869.9,19541.45,20676.42,25934.8,22448.45,27382.4,21347.09,23194.86,14409.18,9847.11,10798.03,8988.4,11389.33,10285.93,11499.78,14117.56,10922.72,8853.15,8755.14,9099.54
JP3229400001,KANSAI PAINT,672.31,833.15,582.44,723.65,1312.62,1654.84,2335.18,2155.26,1974.24,1368.38,2275.4,2642.03,2434.26,2922.82,4033.39,4258.92,4181.3,5032.43,7086.02,5252.93,6715.55,8383.73,5918.61,3345.16
JP3236200006,KEYENCE,15307.08,10182.23,6904.6,7226.53,9629.15,10235.76,12985.08,12436.54,12401.17,10088.83,11399.84,16029.28,13333.68,16785.3,26031.94,27288.48,33904.91,41808.3,68136.98,61713.47,86138.15,136626.88,152655.45,94779.91
JP3240400006,KIKKOMAN,1308.19,1460.88,1066.81,1367.64,1402.15,1880.22,1913.04,2378.24,2713.15,2439.19,2562.7,2360.5,2417.19,2992.78,3975.27,5204.52,7389.07,6746.11,8516.16,10443.85,9580.41,13464.49,16281.08,10197.79
JP3242800005,CANON,34570.98,30669.88,30154.37,33114.82,41036.47,47921.46,51952.57,74978.05,62076.75,40755.89,56018.13,69232.96,59112.65,51521.06,42257.08,42723.36,40746.31,37679.48,49727.49,36481.97,36653.16,25552.64,32442.09,28864.74
JP3243600008,CANON MARKETING JAPAN,2331.27,1773.4,1034.79,968.48,1313.24,2248.97,3213.76,3417.12,2812.93,2398.28,2223.31,2153.36,1767.24,2157.91,2108.69,2580.69,2381.21,2546.6,4083.79,2698.96,3531.11,2988.64,2607.83,2969.41
JP3246400000,KYUSHU ELEC.POWER,6995.43,6651.85,6830.91,6936.74,8154.53,9579.01,10284.75,12495.79,11672.6,12501.92,9749.04,10640.7,6791.66,5390.88,6054.47,4785.54,5230.82,5155.1,4971.25,5657.44,4123.34,4078.41,3528.94,2673.79
JP3249600002,KYOCERA,49273.88,20781.67,12415.84,11139.67,12745.6,14730.44,13939.31,18014.24,16970.62,13464.43,16789.22,19554.3,15391.24,17191.6,19111.82,17499.05,17748.48,18816.97,24715.32,18957.48,25991.13,23137.33,23567.75,18751.42
JP3256000005,KYOWA KIRIN,2600.67,3003.96,2060.89,1800.35,2763.41,3263.08,3027.9,3713.6,4267.08,5907.92,6099.53,5942.17,7058.06,5660.49,6356.93,5462.16,9177.15,7987.28,11150.97,10913.31,12785.08,14717.99,14701.05,12359.69
JP3258000003,KIRIN HOLDINGS,10528.71,8819.19,7038.64,6263.61,8396.38,9694.24,11469.09,15458.97,14461.59,12771.99,15757.19,13551.98,11739.52,11294.51,13891.29,12048.91,12517.68,14900.92,23046.74,19148.03,20100.84,21547.53,14659.87,13930.45
JP3260800002,KINTETSU GROUP HDG.,6509.8,6773.82,5458.52,3674.47,5117.75,5884.41,6811.55,4983.08,5314.94,7814.71,5661.15,5358.79,6694.14,7005.57,6693.72,6313.26,7813.82,7290.71,7311.66,8289.26,10386.18,8347.06,5323.07,6293.02
JP3263000006,KINDEN,2027.56,1535.35,1234.3,950.63,1241.32,1970.75,2380.45,2145.85,2064.88,2377.41,2260.67,2476.78,2227.0,1735.51,2283.0,2225.17,2810.74,2726.88,3559.19,3531.13,3412.37,3547.47,3078.32,2235.72
JP3266400005,KUBOTA,5384.93,4296.09,3700.4,3825.38,5814.46,6647.12,11059.16,12021.77,8754.26,8993.63,11741.02,12192.48,10780.04,14663.91,20787.9,18363.03,19538.68,17754.58,24203.97,17542.14,19385.46,26350.0,26614.82,16401.22
JP3268950007,MEDIPAL HOLDINGS,433.14,1091.33,580.99,940.13,1392.76,2126.34,3440.64,4597.86,3603.16,2891.67,3023.23,2698.34,2555.2,2700.75,3229.15,2865.48,4215.83,3863.83,4790.64,5248.64,5429.38,4589.94,4576.01,3226.47
JP3269600007,KURARAY,3871.47,3580.55,2445.12,2374.55,3229.53,3433.71,3963.9,4511.27,4657.49,2914.24,4470.4,5494.76,5448.86,4981.45,4564.27,4400.4,4342.32,5342.65,6697.2,5013.34,4346.2,3770.5,3078.54,2845.47
JP3270000007,KURITA WATER IND.,2107.05,1738.49,1648.6,1337.29,1602.22,1910.29,2525.93,2864.3,4029.82,3486.64,4136.86,4188.43,3452.05,2905.89,2473.88,2507.63,2517.12,2629.82,3775.36,2821.48,3480.41,4440.04,5509.58,4808.49
JP3271400008,CREDIT SAISON,2906.97,3628.29,3297.31,2891.85,3870.59,6314.94,8971.86,6233.69,4975.04,2441.85,2079.64,3052.45,3719.02,4598.32,4880.27,3494.06,3701.34,3302.34,3374.72,2182.1,3243.9,2130.25,1946.96,2390.7
JP3274400005,GLORY,668.44,738.52,555.64,733.48,1354.22,1167.84,1242.19,1295.88,1630.0,1402.93,1590.38,1695.11,1476.42,1579.71,1779.54,1872.03,2131.12,2171.52,2592.59,1547.74,1938.28,1282.69,1209.71,1058.18
JP3276400003,GUNMA BANK,3335.48,2512.99,2350.32,2232.31,2294.61,2981.03,3730.09,3029.62,3335.34,3089.98,2514.44,2721.41,2660.31,2331.72,2652.2,3083.09,2767.51,2583.86,2790.29,1898.87,1583.74,1342.56,1332.4,1626.8
JP3277800003,KEIO,2162.58,2819.79,3163.25,3406.86,3340.62,3769.84,3839.2,4153.58,3900.88,3814.69,3866.39,4390.43,4536.2,4779.86,4286.86,4680.13,5610.31,5295.89,5654.41,7487.02,7818.92,9960.83,5659.78,4715.49
JP3278600006,KEISEI ELEC.RAILWAY,761.44,703.38,840.99,803.43,943.47,1280.11,2085.63,1959.17,1845.8,2111.16,1881.62,2304.34,2536.64,2903.26,3172.48,4236.4,4443.03,4193.68,5540.42,5405.76,6726.69,5828.03,4656.32,4906.62
JP3280200001,KEIKYU,1753.41,2038.53,1940.62,2333.36,3009.58,3213.63,4112.24,3654.67,3304.87,4714.58,4052.21,4875.66,4953.22,4885.97,4549.44,4117.03,4598.49,6407.25,5299.79,4516.62,5354.08,4724.88,2753.89,2907.14
JP3283650004,KOSE,789.7,1153.54,1162.07,1450.09,1639.68,2199.17,2202.8,1830.66,1613.59,1497.26,1221.68,1568.88,1519.14,1264.9,1925.49,2387.92,5676.69,5044.4,9461.36,9532.21,8920.92,10329.1,6866.68,6622.03
JP3289800009,KOBE STEEL,1939.14,1539.67,1103.58,1401.51,3721.13,4559.8,10081.77,10666.3,10149.75,5566.9,5621.46,7911.99,4817.93,3926.92,5334.77,6351.57,4028.47,3489.47,3380.03,2537.25,1974.79,1944.55,1985.94,1928.49
